id,device_id,created_date,created_server_date,app_version,subscription,region_code,language_code,device_type,session_id,event_time,event,value
919,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,9,tapSkipButtonOnboardScreen,certain
920,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,9,eventTaskStatus,word:  certain:
921,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,10,tapNextToRuleOnWordTask,
922,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,10,tapNextFromRuleOnWordTask,
923,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,12,tapPersonalizedButtonOnboardScreen,
924,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,14,tapShowMeButtonOnboardScreen,Cinderella : true
925,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.844000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,14,tapShowMeButtonOnboardScreen,Little Red Riding Hood : true
926,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,16,tapHoldAndSpeakButtonOnboardScreen,holded
927,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,18,eventTaskStatusOnboardScreen,letter A passed
928,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,19,tapHoldAndSpeakButtonOnboardScreen,holded
929,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,20,eventTaskStatusOnboardScreen,letter S passed
930,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,20,eventUserGetNewLevel,1
931,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,21,tapHoldAndSpeakButtonOnboardScreen,holded
932,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,23,eventTaskStatusOnboardScreen,word cat passed
933,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,24,tapHoldAndSpeakButtonOnboardScreen,holded
934,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,26,eventTaskStatusOnboardScreen,word apple passed
935,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,26,eventUserGetNewLevel,2
936,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,34,tapStartButtonOnboardScreen,
937,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,34,eventMainScreen,"31 stories shown, progress: 11.6"
938,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,36,tapStoryButton,Cinderella
939,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,36,eventStoryPreviewScreen,Cinderella
940,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,38,eventMainScreen,"31 stories shown, progress: 11.6"
941,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,60,tapStoryButton,Snow White
942,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,60,eventStoryPreviewScreen,Snow White
943,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,61,tapSubscribeButtonOnStoryPreview,Snow White
944,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,61,eventPaywall,
945,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,63,tapPaywallOption,1 month
946,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,64,tapPaywallOption,12 month with 7 days free
947,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,202,tapXMarkOnPaywall,
948,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,203,eventMainScreen,"31 stories shown, progress: 11.6"
949,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,204,tapStoryButton,The Frog Prince
950,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,204,eventStoryPreviewScreen,The Frog Prince
951,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,205,tapSubscribeButtonOnStoryPreview,The Frog Prince
952,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,205,eventPaywall,
953,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,42C3AD45-0BF6-4F39-B167-A3EAEDA8CC00,207,tapXMarkOnPaywall,
954,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,0,eventMainScreen,"31 stories shown, progress: 11.6"
955,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,3,tapStoryButton,Rapunzel
956,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,3,eventStoryPreviewScreen,Rapunzel
1874,test,2023-07-26T17:04:32.700000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,4740E38E-AC2A-4FCC-ABC7-C66EC5B99BB1,27,tapXMarkOnPaywall,
957,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,4,tapSubscribeButtonOnStoryPreview,Rapunzel
958,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,4,eventPaywall,
959,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,7,tapPaywallOption,1 month
960,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,8,tapPaywallOption,12 month with 7 days free
961,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,9,tapPaywallOption,1 month
962,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,9,tapSubscribeOnPaywall,1 month
963,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,10,eventParentScreen,
964,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,12,eventParentNumberEntered,1991
965,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,12,eventParentNumberPassed,
966,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,52,eventMainScreen,"31 stories shown, progress: 11.6"
967,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,53,tapStoryButton,The Frog Prince
968,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,53,eventStoryPreviewScreen,The Frog Prince
969,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,54,eventMainScreen,"31 stories shown, progress: 11.6"
970,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,55,tapDashboardButton,
971,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,55,eventDashboard,11.6
972,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,56,eventMainScreen,"31 stories shown, progress: 11.6"
973,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,57,tapMusicToggleButton,true
974,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,59,tapStoryButton,Little Thumbelina
975,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,59,eventStoryPreviewScreen,Little Thumbelina
976,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,True,ES,en,iPhone,269B428D-58F4-4D1C-AC1C-8082DE2F3A72,60,eventMainScreen,"31 stories shown, progress: 11.6"
977,F7A352E2-2D7B-48B7-A0C2-F0B0A9C82DFB,2023-07-19T15:26:06.423000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,862631A2-32BF-4E84-8CC7-21969D5215D6,0,eventMainScreen,"33 stories shown, progress: 11.6"
978,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,0,eventWelcomeOnboardScreen,
979,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,3,eventDownloadStoryPreviewFinished,
980,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,34,tapShowMeButtonOnboardScreen,
981,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,37,eventTask,word:  certain
982,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,38,tapSkipButtonOnboardScreen,certain
983,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,38,eventTaskStatus,word:  certain:
984,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,39,tapNextToRuleOnWordTask,
985,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,40,tapNextFromRuleOnWordTask,
986,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,237,tapPersonalizedButtonOnboardScreen,
987,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,238,tapShowMeButtonOnboardScreen,Little Red Riding Hood : true
988,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.274000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,239,tapShowMeButtonOnboardScreen,How the Camel Got His Hump : true
989,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,241,tapHoldAndSpeakButtonOnboardScreen,holded
990,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,242,eventTaskStatusOnboardScreen,letter A passed
991,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,244,tapHoldAndSpeakButtonOnboardScreen,holded
992,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,245,eventTaskStatusOnboardScreen,letter S passed
993,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,245,eventUserGetNewLevel,1
994,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,246,tapHoldAndSpeakButtonOnboardScreen,holded
995,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,247,eventTaskStatusOnboardScreen,word cat passed
996,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,249,tapHoldAndSpeakButtonOnboardScreen,holded
997,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,250,eventTaskStatusOnboardScreen,word apple passed
998,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,250,eventUserGetNewLevel,2
999,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,256,tapStartButtonOnboardScreen,
1000,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,256,eventMainScreen,"31 stories shown, progress: 11.6"
1001,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,256,tapStoryButton,How the Camel Got His Hump
1002,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,257,eventStoryPreviewScreen,How the Camel Got His Hump
1003,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,257,tapDownloadButtonOnStoryPreview,How the Camel Got His Hump
1004,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,264,eventDownloadStoryContentFinished,How the Camel Got His Hump
1005,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,264,tapPlayButtonOnStoryPreview,How the Camel Got His Hump
1006,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,265,eventStoryPage,How the Camel Got His Hump page: 1
1007,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,265,tapPlayButtonOnPage,How the Camel Got His Hump
1008,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,271,eventTask,word:  got
1009,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,271,tapHoldAndSpeakButton,word:  got
1010,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,276,eventTaskStatus,word:  got: PASSED: FIND IN THE CONTEXT
1011,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,297,eventTask,word:  ate
1012,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,298,tapHoldAndSpeakButton,word:  ate
1013,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,301,eventTaskStatus,word:  ate: NOT PASSED: NOT FOUND IN THE CONTEXT
1014,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,304,tapNextToRuleOnWordTask,
1015,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,311,tapNextFromRuleOnWordTask,
1016,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,316,tapExitButtonOnPage,How the Camel Got His Hump
1017,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,316,eventStoryPreviewScreen,How the Camel Got His Hump
1018,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,004F0ECC-3CEB-4C35-B811-9C2126E6841A,317,eventMainScreen,"31 stories shown, progress: 11.6"
1019,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-20T13:33:34.846000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,E2039C2B-3EB8-4BF7-B1EE-C17EBDD68FFA,0,eventMainScreen,"31 stories shown, progress: 11.6"
1020,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,B4EEFD0F-95D5-4996-B2DB-C5B437B68E56,0,eventMainScreen,"31 stories shown, progress: 11.6"
1021,64F81CAE-BAE5-4DA6-A20D-33D7966DC724,2023-07-20T13:41:02.277000Z,2023-07-28T16:32:00.209497Z,1.0,False,US,ru,iPad,B4EEFD0F-95D5-4996-B2DB-C5B437B68E56,7,tapStoryButton,The Frog Prince
